artist_id,artist_name,artist_type,nb_sessions_artist_page,nb_sessions_artwork_page,nb_sessions_total,nb_entry_sessions_artist_campaign,nb_entry_sessions_artwork_campaign,nb_entry_sessions_total,artist_total_bv,artist_entry_bv_same_artist,artist_entry_bv_other_artist,artwork_entry_bv_same_artist,artwork_entry_bv_other_artist,1stClick BV,pull_ratio_artist,pull_ratio_artwork,pull_ratio,pct_first_click_bv_same_artist,1st_click_BV_per_First_click_session
31199,Sylvia Sobbek,Singulart Artist,1414,3857,5271,351,134,485,2200,0,0,0,0,0,24.82%,3.47%,9.20%,0.00%,€0.00
31113,Manfred Paar,Singulart Artist,3287,11894,15181,1209,923,2132,2200,2200,0,0,0,"2,200",36.78%,7.76%,14.04%,100.00%,€1.00
28277,Viktoriya Richardson,Singulart Artist,874,4390,5264,126,197,323,2200,0,0,0,0,0,14.42%,4.49%,6.14%,0.00%,€0.00
28043,Veronika Krobs,Singulart Artist,1290,861,2151,717,22,739,2200,0,0,0,0,0,55.58%,2.56%,34.36%,0.00%,€0.00
26577,Marie Getta,Singulart Artist,2106,7725,9831,740,374,1114,2200,0,0,0,0,0,35.14%,4.84%,11.33%,0.00%,€0.00
15131,Kyle O'Malley,Singulart Artist,2623,13151,15774,658,295,953,2200,0,0,0,0,0,25.09%,2.24%,6.04%,0.00%,€0.00
10001,Ordo Amoris,Singulart Artist,4041,16194,20235,931,515,1446,2200,0,0,0,0,0,23.04%,3.18%,7.15%,0.00%,€0.00
7433,Christian Jakubowski,Singulart Artist,4781,37694,42475,836,674,1510,2200,0,0,0,0,0,17.49%,1.79%,3.56%,0.00%,€0.00
20967,Oleg Baulin,Singulart Artist,4587,34179,38766,801,878,1679,2199.67064,0,0,0,0,0,17.46%,2.57%,4.33%,0.00%,€0.00
19803,Harold Smith,Singulart Artist,1916,1847,3763,805,29,834,2198.5986,2198.5986,0,0,0,"2,199",42.02%,1.57%,22.16%,100.00%,€2.60
65535,Pascal Lassarre,Singulart Artist,1889,15065,16954,219,435,654,2197.1108,0,0,0,0,0,11.59%,2.89%,3.86%,0.00%,€0.00
27349,Sylvie Loudieres,Singulart Artist,2935,15500,18435,475,253,728,2196.601998,0,0,0,0,0,16.18%,1.63%,3.95%,0.00%,€0.00
25089,James Middleton,Singulart Artist,3124,12524,15648,557,1422,1979,2195.256,0,0,0,0,0,17.83%,11.35%,12.65%,0.00%,€0.00
58703,Volker Burk,Singulart Artist,1751,19881,21632,213,644,857,2193.533319,1803.533319,0,0,0,"1,804",12.16%,3.24%,3.96%,82.22%,€2.10
15497,Antonio Zucchiatti,Singulart Artist,3015,22646,25661,468,543,1011,2192.90635,0,0,0,0,0,15.52%,2.40%,3.94%,0.00%,€0.00
30697,Ines Terradas,Singulart Artist,308,265,573,66,4,70,2190,0,0,0,0,0,21.43%,1.51%,12.22%,0.00%,€0.00
27737,Mona Pfürtner,Singulart Artist,1931,12239,14170,411,243,654,2190,0,0,0,0,0,21.28%,1.99%,4.62%,0.00%,€0.00
35592,Roberto Giacomucci,Singulart Artist,775,2018,2793,24,4,28,2188.85601,0,0,0,0,0,3.10%,0.20%,1.00%,0.00%,€0.00
82650,Annie Darmon Tetart,Singulart Artist,171,2110,2281,14,1,15,2188.40832,0,0,0,0,0,8.19%,0.05%,0.66%,0.00%,€0.00
59996,Morgan Paslier,Singulart Artist,903,10691,11594,58,103,161,2186.43,0,0,0,0,0,6.42%,0.96%,1.39%,0.00%,€0.00
32295,Sylvain Stellaire,Singulart Artist,2376,6491,8867,518,184,702,2185.96239,0,0,0,0,0,21.80%,2.84%,7.92%,0.00%,€0.00
5017,Valerie Erichsen Thomson,Singulart Artist,2002,907,2909,398,48,446,2185.9068,0,0,0,0,0,19.88%,5.29%,15.33%,0.00%,€0.00
12429,Gus Farnes,Singulart Artist,766,2710,3476,151,62,213,2184.49177,0,0,0,0,0,19.71%,2.29%,6.13%,0.00%,€0.00
7897,Yisyuan Yang,Singulart Artist,1414,1175,2589,283,20,303,2184,0,0,0,0,0,20.01%,1.70%,11.70%,0.00%,€0.00
10789,Sergey Gordienko,Singulart Artist,510,198,708,189,3,192,2183.89249,0,0,0,0,0,37.06%,1.52%,27.12%,0.00%,€0.00
34361,Tessile Medusa,Singulart Artist,619,1354,1973,129,0,129,2180.692925,0,0,0,0,0,20.84%,0.00%,6.54%,0.00%,€0.00
62482,Joshua Luaces,Singulart Artist,412,1278,1690,35,26,61,2180,0,0,0,0,0,8.50%,2.03%,3.61%,0.00%,€0.00
36747,Yaacov Agam,Grand Artist,6605,34018,40623,1760,1080,2840,2180,0,0,0,0,0,26.65%,3.18%,6.99%,0.00%,€0.00
79391,Florence RENOUX,Singulart Artist,334,2719,3053,49,63,112,2177,0,0,0,0,0,14.67%,2.32%,3.67%,0.00%,€0.00
59387,Sabine Leise,Singulart Artist,1022,9503,10525,108,379,487,2176,0,0,0,0,0,10.57%,3.99%,4.63%,0.00%,€0.00
54239,sabrina Missere,Singulart Artist,3416,30396,33812,216,1004,1220,2172.437065,0,0,0,0,0,6.32%,3.30%,3.61%,0.00%,€0.00
68690,Irina Moiseeva,Singulart Artist,743,5565,6308,85,253,338,2172,0,1080,0,0,"1,080",11.44%,4.55%,5.36%,0.00%,€3.20
69525,Karen Amsallem,Singulart Artist,1938,19875,21813,184,838,1022,2170.236096,0,0,0,0,0,9.49%,4.22%,4.69%,0.00%,€0.00
25475,Milagros Varela,Singulart Artist,3104,15160,18264,720,285,1005,2170,0,0,0,0,0,23.20%,1.88%,5.50%,0.00%,€0.00
1927,Tou Toa,Singulart Artist,1706,3055,4761,501,69,570,2168.5254,0,0,0,0,0,29.37%,2.26%,11.97%,0.00%,€0.00
29371,Arturas Braziunas,Singulart Artist,1436,7516,8952,263,101,364,2165.268284,0,0,0,0,0,18.32%,1.34%,4.07%,0.00%,€0.00
13425,André Le Corre,Singulart Artist,3797,13456,17253,1046,207,1253,2164.372434,0,0,0,0,0,27.55%,1.54%,7.26%,0.00%,€0.00
80478,Maria Alejandra Hernandez,Singulart Artist,381,1568,1949,44,15,59,2164.0102,0,0,0,0,0,11.55%,0.96%,3.03%,0.00%,€0.00
54688,Elena Sokolova,Singulart Artist,3954,31496,35450,494,837,1331,2163.62016,0,0,0,0,0,12.49%,2.66%,3.76%,0.00%,€0.00
70231,Cristóbal Corbeaux,Singulart Artist,616,4488,5104,88,209,297,2162.92849,0,570,0,0,570,14.29%,4.66%,5.82%,0.00%,€1.90
65047,Elle A. Sell,Singulart Artist,245,743,988,13,28,41,2161.96905,0,0,0,0,0,5.31%,3.77%,4.15%,0.00%,€0.00
5037,Dodo Newman,Singulart Artist,3835,18528,22363,979,297,1276,2160.43848,0,0,0,0,0,25.53%,1.60%,5.71%,0.00%,€0.00
56483,Sabeena Jindal,Singulart Artist,365,1473,1838,42,42,84,2160,0,0,0,0,0,11.51%,2.85%,4.57%,0.00%,€0.00
29681,Sherry Ying Ruden,Singulart Artist,1460,7555,9015,265,78,343,2160,0,0,0,0,0,18.15%,1.03%,3.81%,0.00%,€0.00
16581,arp raph,Singulart Artist,1734,11212,12946,319,272,591,2160,0,0,0,0,0,18.40%,2.43%,4.57%,0.00%,€0.00
27565,Elena Branovitskaya,Singulart Artist,2098,8962,11060,357,144,501,2158.7148,0,0,0,0,0,17.02%,1.61%,4.53%,0.00%,€0.00
56534,Yolande Ardissone,Singulart Artist,274,957,1231,66,15,81,2157.065,0,0,2157.065,0,"2,157",24.09%,1.57%,6.58%,100.00%,€26.60
4781,Asia Piasny,Singulart Artist,1212,3863,5075,296,84,380,2156.98176,0,0,0,0,0,24.42%,2.17%,7.49%,0.00%,€0.00
60101,Cinzia Beretta,Singulart Artist,1360,5586,6946,160,205,365,2156.23808,0,0,0,0,0,11.77%,3.67%,5.26%,0.00%,€0.00
70819,Alona Parnevich,Singulart Artist,843,8343,9186,86,377,463,2154.530583,0,0,0,0,0,10.20%,4.52%,5.04%,0.00%,€0.00
83636,Nicole S. Pousset,Singulart Artist,246,1842,2088,22,20,42,2152.21158,2152.21158,0,0,0,"2,152",8.94%,1.09%,2.01%,100.00%,€51.20
31105,Marina Okulova,Singulart Artist,4488,32852,37340,213,862,1075,2151.861,0,0,0,0,0,4.75%,2.62%,2.88%,0.00%,€0.00
80564,Marija Ruisi,Singulart Artist,958,16236,17194,152,384,536,2150.38569,0,0,0,0,0,15.87%,2.37%,3.12%,0.00%,€0.00
80829,Elena Acero Artista,Singulart Artist,398,3209,3607,71,197,268,2150,2150,0,0,0,"2,150",17.84%,6.14%,7.43%,100.00%,€8.00
29631,Dasha Minkina,Singulart Artist,2791,12420,15211,795,304,1099,2150,0,0,2150,0,"2,150",28.48%,2.45%,7.23%,100.00%,€2.00
28221,Ирина Зарубина,Singulart Artist,962,6926,7888,67,154,221,2150,0,0,0,0,0,6.97%,2.22%,2.80%,0.00%,€0.00
3889,Russel Frampton,Singulart Artist,257,1,258,18,0,18,2150,0,0,0,0,0,7.00%,0.00%,6.98%,0.00%,€0.00
60649,Giorgio Paci,Singulart Artist,1588,8704,10292,156,285,441,2149.935888,0,0,0,0,0,9.82%,3.27%,4.29%,0.00%,€0.00
26445,Antonio Minervini,Singulart Artist,3028,9669,12697,964,241,1205,2148.56,0,0,0,0,0,31.84%,2.49%,9.49%,0.00%,€0.00
7873,Renate Linnemeier,Singulart Artist,2443,6360,8803,808,341,1149,2147.37,0,0,0,0,0,33.07%,5.36%,13.05%,0.00%,€0.00
33524,Hiro,Singulart Artist,3425,3460,6885,1605,69,1674,2145.4596,0,0,0,0,0,46.86%,1.99%,24.31%,0.00%,€0.00
20713,Amanda Flowers,Singulart Artist,2570,15318,17888,367,383,750,2145.13887,506.65395,0,0,0,507,14.28%,2.50%,4.19%,23.62%,€0.70
1133,Rosso Emerald Crimson,Singulart Artist,8145,9216,17361,5222,321,5543,2143.530954,0,0,0,0,0,64.11%,3.48%,31.93%,0.00%,€0.00
77643,Lisa Deck,Singulart Artist,622,3147,3769,63,168,231,2141.62453,0,0,0,0,0,10.13%,5.34%,6.13%,0.00%,€0.00
33493,Tara Spicer,Singulart Artist,858,1919,2777,103,84,187,2140,2140,0,0,0,"2,140",12.01%,4.38%,6.73%,100.00%,€11.40
4177,Jutta Elschleger,Singulart Artist,2308,9828,12136,405,190,595,2138.49,328.49,0,0,0,328,17.55%,1.93%,4.90%,15.36%,€0.60
33805,Lilly Sander,Singulart Artist,1405,7149,8554,334,169,503,2137.435002,0,0,0,0,0,23.77%,2.36%,5.88%,0.00%,€0.00
18673,Monika Radzewicz,Singulart Artist,1744,6687,8431,262,140,402,2130,0,0,0,0,0,15.02%,2.09%,4.77%,0.00%,€0.00
18443,Katina Desmond,Singulart Artist,1026,6453,7479,132,47,179,2130,0,0,0,0,0,12.87%,0.73%,2.39%,0.00%,€0.00
80171,T Kurtz,Singulart Artist,262,2643,2905,22,75,97,2129.315,0,0,0,0,0,8.40%,2.84%,3.34%,0.00%,€0.00
56018,Gary Griffin,Singulart Artist,570,2742,3312,67,69,136,2129.1288,1329.7874,0,0,0,"1,330",11.75%,2.52%,4.11%,62.46%,€9.80
70325,Barbara Bugg,Singulart Artist,696,6930,7626,59,298,357,2128.008104,0,0,0,0,0,8.48%,4.30%,4.68%,0.00%,€0.00
24623,Kenichi Miura,Singulart Artist,4031,22096,26127,1001,488,1489,2128.00756,0,0,0,0,0,24.83%,2.21%,5.70%,0.00%,€0.00
7617,Roman Proniaev,Singulart Artist,1264,4061,5325,458,55,513,2126.23839,0,0,0,0,0,36.23%,1.35%,9.63%,0.00%,€0.00
27235,Olga Naletova,Singulart Artist,1913,8434,10347,339,154,493,2126.007,0,0,0,0,0,17.72%,1.83%,4.77%,0.00%,€0.00
31523,Sviatlana Petushkova,Singulart Artist,3352,23792,27144,502,960,1462,2125.47075,0,0,0,1035.47075,"1,035",14.98%,4.04%,5.39%,0.00%,€0.70
13345,Zoe Tessier,Singulart Artist,834,1100,1934,321,25,346,2125.362,0,0,0,0,0,38.49%,2.27%,17.89%,0.00%,€0.00
54714,Daniel Witschkanow,Singulart Artist,1060,2466,3526,413,85,498,2124,620,0,0,0,620,38.96%,3.45%,14.12%,29.19%,€1.20
48542,Léonard Tsugouharu Foujita 藤田 嗣治,Blue Chip Artist,358,978,1336,16,26,42,2119.92,0,0,0,0,0,4.47%,2.66%,3.14%,0.00%,€0.00
32561,Candice Grant,Singulart Artist,1902,10053,11955,362,151,513,2119.1285,0,0,0,0,0,19.03%,1.50%,4.29%,0.00%,€0.00
33519,Lana Bran,Singulart Artist,1742,10570,12312,247,343,590,2118.55,0,0,0,0,0,14.18%,3.25%,4.79%,0.00%,€0.00
37605,Valerio Adami,Blue Chip Artist,4840,22150,26990,1794,595,2389,2117,0,0,0,0,0,37.07%,2.69%,8.85%,0.00%,€0.00
37372,Andrea Philipp-Zankl,Singulart Artist,2909,35009,37918,151,975,1126,2116.42046,0,0,0,0,0,5.19%,2.79%,2.97%,0.00%,€0.00
56012,Anne Haß,Singulart Artist,583,2734,3317,101,128,229,2116.409016,0,0,0,0,0,17.32%,4.68%,6.90%,0.00%,€0.00
36828,Nicoleta Albei-Wigger,Singulart Artist,2246,18695,20941,319,548,867,2116.15804,0,0,0,0,0,14.20%,2.93%,4.14%,0.00%,€0.00
70573,Beate Bröcker,Singulart Artist,1225,12891,14116,121,547,668,2115.332,0,0,0,0,0,9.88%,4.24%,4.73%,0.00%,€0.00
81084,Phil Berthot,Singulart Artist,394,3980,4374,42,142,184,2114,0,0,602,0,602,10.66%,3.57%,4.21%,28.48%,€3.30
36299,Suzanne Marcelle,Singulart Artist,1819,12573,14392,209,522,731,2113.923744,0,0,0,0,0,11.49%,4.15%,5.08%,0.00%,€0.00
32895,Charmaine Chaudry,Singulart Artist,562,1541,2103,138,39,177,2113.5936,0,0,0,0,0,24.56%,2.53%,8.42%,0.00%,€0.00
13543,Anna Zhuleva,Singulart Artist,1999,4136,6135,463,677,1140,2111.577,0,0,0,0,0,23.16%,16.37%,18.58%,0.00%,€0.00
288,Bernard Marie Collet,Singulart Artist,6737,34523,41260,1902,625,2527,2110.78924,0,0,0,0,0,28.23%,1.81%,6.13%,0.00%,€0.00
9069,Maria Luisa Azzini,Singulart Artist,2686,1887,4573,931,77,1008,2110,0,0,0,0,0,34.66%,4.08%,22.04%,0.00%,€0.00
22547,Linde Pauschenwein,Singulart Artist,1279,4558,5837,308,130,438,2108.335,0,0,0,0,0,24.08%,2.85%,7.50%,0.00%,€0.00
59399,Christian Tschierske,Singulart Artist,2580,29581,32161,181,861,1042,2107.0575,0,0,0,0,0,7.02%,2.91%,3.24%,0.00%,€0.00
32279,Igor Mohov,Singulart Artist,1960,6733,8693,337,97,434,2107.05,0,0,0,0,0,17.19%,1.44%,4.99%,0.00%,€0.00
60496,Tatiana pietkiewicz,Singulart Artist,440,2636,3076,49,43,92,2107,0,0,0,0,0,11.14%,1.63%,2.99%,0.00%,€0.00
68572,Laura Isabel Koch,Singulart Artist,1836,27671,29507,145,1187,1332,2106.631872,0,0,0,0,0,7.90%,4.29%,4.51%,0.00%,€0.00
11515,Dann,Singulart Artist,4923,10916,15839,1605,343,1948,2106.37125,0,0,0,0,0,32.60%,3.14%,12.30%,0.00%,€0.00
76989,Ruth Bucher,Singulart Artist,844,3959,4803,83,221,304,2105.7426,2105.7426,0,0,0,"2,106",9.83%,5.58%,6.33%,100.00%,€6.90
65352,Alfredo YACHE,Singulart Artist,1323,12052,13375,84,420,504,2100,0,0,0,0,0,6.35%,3.49%,3.77%,0.00%,€0.00
36544,Aya Takano,Grand Artist,5282,7314,12596,2383,350,2733,2100,0,0,0,0,0,45.12%,4.79%,21.70%,0.00%,€0.00
34196,Ulrike Schmitt,Singulart Artist,3874,32924,36798,583,1183,1766,2100,0,0,0,0,0,15.05%,3.59%,4.80%,0.00%,€0.00
19783,FELICIANO MOYA,Singulart Artist,4543,13190,17733,1837,382,2219,2100,0,0,0,0,0,40.44%,2.90%,12.51%,0.00%,€0.00
16417,Isabelle De Voldere,Singulart Artist,1898,9082,10980,463,136,599,2100,0,0,0,0,0,24.39%,1.50%,5.46%,0.00%,€0.00
15701,Andreas Lochter,Singulart Artist,6998,74232,81230,621,1121,1742,2100,0,0,0,0,0,8.87%,1.51%,2.15%,0.00%,€0.00
4815,Khatagti Alan,Singulart Artist,3839,8992,12831,928,405,1333,2100,0,0,0,0,0,24.17%,4.50%,10.39%,0.00%,€0.00
4127,Olivier De Géa,Singulart Artist,958,2695,3653,299,68,367,2100,0,0,0,0,0,31.21%,2.52%,10.05%,0.00%,€0.00
1390,Ulf Johan Härd,Singulart Artist,1895,8033,9928,379,156,535,2100,0,0,0,0,0,20.00%,1.94%,5.39%,0.00%,€0.00
809,Christiane Latendorf,Singulart Artist,1197,1997,3194,364,52,416,2100,0,0,0,0,0,30.41%,2.60%,13.02%,0.00%,€0.00
12863,David Louis,Singulart Artist,1867,5046,6913,591,147,738,2095.32796,0,0,2095.32796,0,"2,095",31.66%,2.91%,10.68%,100.00%,€2.80
69600,Romas Usavicius,Singulart Artist,457,3494,3951,26,102,128,2095.28412,0,0,0,0,0,5.69%,2.92%,3.24%,0.00%,€0.00
36872,Vanessa Onuk,Singulart Artist,2422,14226,16648,497,374,871,2095,0,0,0,0,0,20.52%,2.63%,5.23%,0.00%,€0.00
69990,Christian JOUANDON,Singulart Artist,515,2949,3464,100,88,188,2094.298521,0,0,0,0,0,19.42%,2.98%,5.43%,0.00%,€0.00
27569,Anatolii Korobkin,Singulart Artist,2203,11559,13762,289,202,491,2092,0,0,0,0,0,13.12%,1.75%,3.57%,0.00%,€0.00
24957,Alise Loebelsohn,Singulart Artist,1445,8661,10106,192,186,378,2091.2715,0,0,0,0,0,13.29%,2.15%,3.74%,0.00%,€0.00
6891,David Roche,Singulart Artist,5308,16114,21422,942,313,1255,2090.120034,0,0,0,0,0,17.75%,1.94%,5.86%,0.00%,€0.00
60013,ROBERT INESTROZA,Singulart Artist,1721,17260,18981,112,549,661,2090.116085,988.60116,0,0,0,989,6.51%,3.18%,3.48%,47.30%,€1.50
34493,Annette Palmer,Singulart Artist,1432,5385,6817,182,102,284,2090,0,0,0,0,0,12.71%,1.89%,4.17%,0.00%,€0.00
11559,Andrew Hutchinson,Singulart Artist,6495,3453,9948,1779,154,1933,2088.75851,0,0,1489.9025,0,"1,490",27.39%,4.46%,19.43%,71.33%,€0.80
8785,Vilim Zlender,Singulart Artist,1645,4455,6100,430,101,531,2088.111593,0,0,844.06,0,844,26.14%,2.27%,8.71%,40.42%,€1.60
14043,Casper Kang,Singulart Artist,950,823,1773,438,24,462,2086.46308,2086.46308,0,0,0,"2,086",46.11%,2.92%,26.06%,100.00%,€4.50
15527,Walter Gualtiero Passarella,Singulart Artist,2676,18849,21525,398,475,873,2086.28,0,0,0,0,0,14.87%,2.52%,4.06%,0.00%,€0.00
36669,Marie Laurencin,Grand Artist,4158,16942,21100,1392,904,2296,2084.3348,0,0,280,0,280,33.48%,5.34%,10.88%,13.43%,€0.10
81172,Tatjana Eckert,Singulart Artist,828,11569,12397,106,307,413,2084.116674,0,0,0,0,0,12.80%,2.65%,3.33%,0.00%,€0.00
5605,Diana Rainova,Singulart Artist,1444,1464,2908,278,48,326,2084,0,1424,0,0,"1,424",19.25%,3.28%,11.21%,0.00%,€4.40
49121,Paul Weiner,Blue Chip Artist,1246,907,2153,290,66,356,2082.976,2082.976,0,0,0,"2,083",23.27%,7.28%,16.54%,100.00%,€5.90
31083,Aisha Khan,Singulart Artist,2391,7835,10226,600,206,806,2082.322832,0,0,0,0,0,25.09%,2.63%,7.88%,0.00%,€0.00
32529,Helena Maclean,Singulart Artist,1704,7109,8813,376,252,628,2080,0,0,0,0,0,22.07%,3.55%,7.13%,0.00%,€0.00
40227,Fernando de Szyszlo,Blue Chip Artist,8197,5391,13588,5521,1277,6798,2077.01116,2077.01116,0,0,0,"2,077",67.35%,23.69%,50.03%,100.00%,€0.30
36198,Alyse Radenovic,Singulart Artist,1113,11446,12559,135,280,415,2076.59556,0,0,0,0,0,12.13%,2.45%,3.30%,0.00%,€0.00
3471,Marianna Fekete,Singulart Artist,3726,34641,38367,546,774,1320,2074.51856,0,0,0,0,0,14.65%,2.23%,3.44%,0.00%,€0.00
2229,Joshua Daniels,Singulart Artist,999,2485,3484,257,67,324,2074.442,0,0,0,0,0,25.73%,2.70%,9.30%,0.00%,€0.00
76658,Jim Anthonioz,Singulart Artist,733,2720,3453,118,79,197,2074.24195,0,0,0,0,0,16.10%,2.90%,5.71%,0.00%,€0.00
34698,Angel Mombiedro,Singulart Artist,1058,2796,3854,61,11,72,2073.0825,0,0,0,0,0,5.77%,0.39%,1.87%,0.00%,€0.00
54762,Márcio Neves,Singulart Artist,750,8406,9156,53,401,454,2072.816172,0,0,0,0,0,7.07%,4.77%,4.96%,0.00%,€0.00
35119,Norma Carminati,Singulart Artist,1364,7246,8610,186,259,445,2072.466,0,0,0,0,0,13.64%,3.57%,5.17%,0.00%,€0.00
34309,Jonathan Field,Singulart Artist,526,3121,3647,17,18,35,2072.405483,0,0,0,0,0,3.23%,0.58%,0.96%,0.00%,€0.00
20173,Michèle Ulmann,Singulart Artist,4749,17807,22556,1710,388,2098,2072.247531,0,0,0,0,0,36.01%,2.18%,9.30%,0.00%,€0.00
124,Bernard Lesaing,Singulart Artist,1264,3367,4631,429,201,630,2072.206004,0,0,0,0,0,33.94%,5.97%,13.60%,0.00%,€0.00
31761,IRINA OLEYNIK,Singulart Artist,3954,34335,38289,527,3534,4061,2072.081725,462,0,0,0,462,13.33%,10.29%,10.61%,22.30%,€0.10
70946,Ares Zanoaga,Singulart Artist,615,6455,7070,53,231,284,2070.163095,0,0,434.688498,0,435,8.62%,3.58%,4.02%,21.00%,€1.50
1879,Nancy Kramp,Singulart Artist,126,342,468,49,19,68,2070.12348,0,2070.12348,0,0,"2,070",38.89%,5.56%,14.53%,0.00%,€30.40
4009,Michael Corra,Singulart Artist,2819,18913,21732,524,503,1027,2070,0,0,0,0,0,18.59%,2.66%,4.73%,0.00%,€0.00
36186,Vanessa Ryan,Singulart Artist,1512,10920,12432,152,130,282,2067.1992,0,0,0,0,0,10.05%,1.19%,2.27%,0.00%,€0.00
17757,Lucia Warck-Meister,Singulart Artist,3514,23721,27235,322,304,626,2065.06,0,0,0,0,0,9.16%,1.28%,2.30%,0.00%,€0.00
82415,Onofre Alarcón,Singulart Artist,359,2674,3033,53,7,60,2061.593,0,0,0,0,0,14.76%,0.26%,1.98%,0.00%,€0.00
28071,Wendy Bache,Singulart Artist,1673,9347,11020,353,518,871,2058.909168,0,0,0,0,0,21.10%,5.54%,7.90%,0.00%,€0.00
694,Rainer Ehrt,Singulart Artist,4956,15739,20695,1865,504,2369,2058.29274,0,0,0,0,0,37.63%,3.20%,11.45%,0.00%,€0.00
70647,Danièle MERCIER-LUTZ,Singulart Artist,577,4977,5554,59,271,330,2058,0,0,0,0,0,10.23%,5.45%,5.94%,0.00%,€0.00
29571,Preethi Mathialagan,Singulart Artist,284,1377,1661,48,22,70,2057.80284,0,0,0,0,0,16.90%,1.60%,4.21%,0.00%,€0.00
20701,Dominique Mylène Gaultier,Singulart Artist,1785,3610,5395,582,62,644,2056.92388,0,0,1406.92388,0,"1,407",32.61%,1.72%,11.94%,68.40%,€2.20
15321,Tomas Watson,Singulart Artist,2463,5541,8004,1112,193,1305,2056.44894,0,0,0,0,0,45.15%,3.48%,16.30%,0.00%,€0.00
5075,Elizabeth Balcomb,Singulart Artist,2711,5568,8279,892,124,1016,2055.51,0,0,0,0,0,32.90%,2.23%,12.27%,0.00%,€0.00
26215,Georges Troubat,Singulart Artist,2670,2090,4760,942,72,1014,2055,2055,0,0,0,"2,055",35.28%,3.45%,21.30%,100.00%,€2.00
13591,Piotr Kachny,Singulart Artist,1490,4383,5873,344,94,438,2054.4314,0,0,0,0,0,23.09%,2.15%,7.46%,0.00%,€0.00
28743,Petra Baral,Singulart Artist,2833,14047,16880,440,324,764,2054.02755,0,0,0,0,0,15.53%,2.31%,4.53%,0.00%,€0.00
7835,Cecilia Marchán,Singulart Artist,1544,5061,6605,467,208,675,2053.835784,0,0,0,0,0,30.25%,4.11%,10.22%,0.00%,€0.00
22793,Charlie Robinson,Singulart Artist,1256,7134,8390,212,184,396,2052.20712,0,0,0,0,0,16.88%,2.58%,4.72%,0.00%,€0.00
34906,Pino Ruberto,Singulart Artist,2511,20078,22589,433,557,990,2051.89,0,0,0,0,0,17.24%,2.77%,4.38%,0.00%,€0.00
14451,Nelly Marlier,Singulart Artist,4017,13675,17692,1060,303,1363,2051.615509,0,0,0,0,0,26.39%,2.22%,7.70%,0.00%,€0.00
11527,Victor Davies,Singulart Artist,3289,10403,13692,653,302,955,2050.4517,0,0,0,0,0,19.85%,2.90%,6.98%,0.00%,€0.00
59498,Wolfgang Lorenz,Singulart Artist,3164,31435,34599,207,1145,1352,2050.01,0,0,0,0,0,6.54%,3.64%,3.91%,0.00%,€0.00
3039,Franco Margari,Singulart Artist,1929,9602,11531,578,334,912,2050,0,0,0,0,0,29.96%,3.48%,7.91%,0.00%,€0.00
31057,Katrin Tavernini,Singulart Artist,2775,27502,30277,224,491,715,2046.84,0,0,0,0,0,8.07%,1.79%,2.36%,0.00%,€0.00
28671,Palut Marod,Singulart Artist,737,1396,2133,182,41,223,2046.82,0,0,0,0,0,24.70%,2.94%,10.46%,0.00%,€0.00
14897,Ertan Velimatti Alagöz,Singulart Artist,5867,13092,18959,1367,804,2171,2046.134275,0,0,0,0,0,23.30%,6.14%,11.45%,0.00%,€0.00
77515,LORENZO MONEGATO,Singulart Artist,804,5123,5927,64,235,299,2044.32242,0,2044.32242,0,0,"2,044",7.96%,4.59%,5.05%,0.00%,€6.80
33229,Irina Merkulova,Singulart Artist,997,4169,5166,230,109,339,2041.49,0,0,0,0,0,23.07%,2.62%,6.56%,0.00%,€0.00
66602,Kristina Stangl,Singulart Artist,1143,6001,7144,110,216,326,2040.748352,0,0,0,0,0,9.62%,3.60%,4.56%,0.00%,€0.00
62690,Nadia Trautmann,Singulart Artist,915,5034,5949,115,164,279,2040,0,0,0,0,0,12.57%,3.26%,4.69%,0.00%,€0.00
3753,Maria Falk Larsson,Singulart Artist,3316,19345,22661,514,286,800,2040,0,0,0,0,0,15.50%,1.48%,3.53%,0.00%,€0.00
702,Michel Marant,Singulart Artist,6098,47062,53160,2082,1516,3598,2037,0,0,0,0,0,34.14%,3.22%,6.77%,0.00%,€0.00
68546,Luigina Rizzo,Singulart Artist,747,3973,4720,80,141,221,2035.69959,0,0,0,0,0,10.71%,3.55%,4.68%,0.00%,€0.00
57120,Philippe Rude,Singulart Artist,1425,10901,12326,120,312,432,2034,0,0,0,0,0,8.42%,2.86%,3.51%,0.00%,€0.00
36583,Chuck Close,Grand Artist,3405,20292,23697,596,402,998,2033.78175,0,0,0,0,0,17.50%,1.98%,4.21%,0.00%,€0.00
5707,William Higginson,Singulart Artist,2935,12489,15424,921,251,1172,2033,0,0,0,0,0,31.38%,2.01%,7.60%,0.00%,€0.00
62022,Rodolfo III Molina,Singulart Artist,1217,8308,9525,148,259,407,2032.3529,0,0,0,0,0,12.16%,3.12%,4.27%,0.00%,€0.00
13889,Alexander Shkarbanenko,Singulart Artist,1713,16662,18375,163,461,624,2032.126,0,0,0,0,0,9.52%,2.77%,3.40%,0.00%,€0.00
28703,Carol MacConnell,Singulart Artist,1216,5328,6544,198,117,315,2031.29501,0,0,0,0,0,16.28%,2.20%,4.81%,0.00%,€0.00
70294,Edith CHAUVET-SIMON,Singulart Artist,264,723,987,32,47,79,2031,0,0,0,0,0,12.12%,6.50%,8.00%,0.00%,€0.00
